Sample1	Sample2	Sample3	Sample4	Sample5
RP11-115H15.2	2.4251	3.7331	2.8179	2.78	3.0727
RP11-115H18.1	0	0	0	0	0
RP11-115I9.1	0	0	0	0	0
RP11-115J16.1	0	0	0	0	0
RP11-115J16.2	0	0	0	0	0
RP11-115J16.3	0	0	0	0	0
RP11-115J23.1	0	0	0	0	0
RP11-115K3.1	0	0	0	0	0
RP11-115N4.1	0	0	0	0	0
RP11-1167A19.2	0	0	0	0	0
RP11-116A1.1	0	0	0	0	0
RP11-116D17.1	0	0	0	0	0
RP11-116D17.2	0	0	0	0	0
RP11-116D17.3	0	0	0	0	0
RP11-116D2.1	0	0	0	0	0
RP11-116G8.5	0	0	0	0	0
RP11-116N8.1	0	0	0	0	0
RP11-116N8.2	0	0	0	0	0
RP11-116N8.4	0	0	0	0	0
RP11-116O11.1	0	0	0	0	0
RP11-116O18.1	0	0	0	0	0
RP11-116O18.3	0	0	0	0	0
RP11-117D22.1	0	0	0	0	0
RP11-117D22.2	0	0	0	0	0
RP11-117L5.4	0	0	0	0	0
RP11-1186N24.5	3.0491	3.8246	3.4051	4.3083	3.463
RP11-118A3.1	0	0	0	0	0
RP11-118B18.1	0	0	0	0	0
RP11-118B18.2	0	0	0	0	0
RP11-118B22.4	0	0	0	0	0
RP11-118E18.2	0	0	0	0	0
RP11-118E18.4	0	0	0	0	0
RP11-118F19.1	0	0	0	0	0
RP11-118G23.1	0	0	0	0	0
RP11-118G23.2	0	0	0	0	0
RP11-118H15.1	0	0	0	0	0
RP11-118H17.1	0	0	0	0	0
RP11-118K6.2	0	0	0	0	0
RP11-118K6.3	0	0	0	0	0
RP11-118M9.3	0	0	0	0	0
RP11-1191J2.2	0	0	0	0	0
RP11-1191J2.4	0	0	0	0	0
RP11-1191J2.5	2.3145	2.9577	1.5508	0	1.2733
RP11-1197K16.2	0	0	0	0.3211	1.7601
RP11-119B16.2	1.7379	0.5782	0.777	0	1.4076
RP11-119D18.1	0	0	0	0	0
RP11-119D9.1	0	0	0	0	0
RP11-119F19.2	1.1371	0.407	0	0.4477	1.5694
RP11-119F7.5	0.9283	0.5205	0	0	1.1459
RP11-119H12.6	0	0	0	0	0
RP11-119J18.1	0	0	0	0	0
RP11-119K6.6	0.7216	1.9156	0.0534	0.5583	2.8425
RP1-111B22.3	0	0	0	0	0
RP1-111C20.3	0	0	0	0	0
RP11-11C20.3	0	0	0	0	1.8017
RP1-111C20.4	0.403	0	0	0	0
RP1-111D6.2	0	0	0	0	0
RP1-111D6.3	0	0	0	0	0
RP11-11K13.1	0	0	0	0	0
RP11-11N5.1	0	0	0	0	0
RP11-11N5.3	0	0	0	0	0
RP11-11N7.4	4.8567	3.2354	3.6451	3.5285	2.5882
RP11-11N9.4	0	0	2.166	0	0
RP11-120A1.1	0	0	0	0	0
RP11-120C12.3	0	0	0	0	0
RP11-120D5.1	0	0	0	0	0
RP11-120E13.1	0	0	0	0	0
RP11-120I21.2	0	0	0	0	0
RP11-120J1.1	0	0	0	0	0
RP11-120K18.2	0	0	0	0	0
RP11-120K24.3	0	0	0	0	0
RP11-120K24.4	0	0	0	0	0
RP11-120K24.5	0	0	0	0	0
RP11-120K9.2	0	0	0	0	0
RP11-120M18.2	0.9943	0	0	0	0
RP11-120M18.5	0	0	0	0	0
RP11-1212A22.4	2.7246	4.1118	3.8517	4.3011	3.3698
RP11-1217F2.15	0	0	0	0	0
RP11-121A14.2	0	0	0	0	0
RP11-121A14.3	0	0	0	0	0
RP11-121A8.1	0	0	0	0	0
RP11-121C2.2	0	1.1677	0	0	1.7155
RP11-121E16.1	0	0	0	0	0
RP11-121G22.3	0	0	0	0	0
RP11-121J20.1	0	0	0	0	0
RP11-121L11.2	0	0	0	0	0
RP11-121L11.3	0	0	0	0	0
RP11-121M22.1	0.1827	0	0	0	0
RP11-121P10.1	0	0	0	0	0
RP11-1220K2.2	0	0	0	0	0
RP11-1223D19.1	0	0	0	0	0
RP11-122A21.2	0	0	0	0	0
RP11-122A3.2	4.8394	1.302	4.1616	3.3418	4.3549
RP11-122C21.1	0	0	0	0	0
RP11-122C5.1	0	0	0	0	0
RP11-122C5.3	0	0	0	0	0
RP11-122D10.1	0	0	0	0	0
RP11-122F24.1	0	0	0	0	0
RP11-122G18.5	0.8305	0.1493	0	0	0.0426
RP11-122G18.8	0	0	0	0	0
RP11-122K13.12	2.6695	3.0729	1.8148	2.7217	2.5617
RP11-122K13.14	0	0	0	0	0
RP11-122K13.7	0	0	0	0	0
RP11-122L4.1	0	0	0	0	0
RP11-122M14.1	0	0	0	0	0
RP11-122M14.3	0	0	0	0	0
RP11-123B3.2	0	0	0	0	0
RP11-123H22.1	0	0	0	0	0
RP11-123I22.1	0	0	0	0	0
RP11-123K19.1	0	0	0	0	0
RP11-123K19.2	0	0	0	0	0
RP11-123K3.4	0	0	0	0	0
RP11-123M21.1	0	0	0	0	0
RP11-123M6.2	0	0	0	0	0
RP11-123O10.3	0	0	0	0	0
RP11-123O10.4	1.6701	2.2987	1.0174	0	2.5053
RP11-123O1.1	0	0	0	0	0
RP11-123O22.1	0	0	0	0	0
RP11-1246C19.1	0.5068	0.2303	0.173	0.2885	0.408
RP11-124B13.1	0	0	0	0	0
RP11-124D2.3	0	0	0	0	0
RP11-124G5.3	0	0	0	0	0
RP11-124I4.2	0	0	0	0	0
RP11-124K4.1	0	0	0	0	0
RP11-124N14.3	0	0	0	0	0
RP11-124N19.3	0	0	0	0	0
RP11-124N2.1	0	0.3641	0	0	0
RP11-124N3.2	0	0	0	0	0
RP11-124N3.3	0	0	0	0	0
RP11-124O11.1	0	0	0	0	0
RP11-124O11.2	0	0	0	0	0
RP11-1250I15.3	0	0	0	0	0
RP11-1252I4.2	0	0	0	0	0
RP11-1258F18.1	0	0	0	0	0
RP11-1259L22.1	0	0	0	0	0
RP11-125B21.2	1.3048	0	0	0	0.0635
RP11-125D12.1	0	0	0	0	0
RP11-125D12.2	0	0	0	0	0
RP11-125K10.5	0	0	0	0	0
RP11-125M16.1	0	0	0	0	0
RP11-125O18.1	0	0	0	0	0
RP11-125O5.2	0	0	0	0	0
RP11-125P18.1	0	0	0	0	0
RP11-1260E13.1	0	0	0	0	0
RP11-1260E13.2	0	0	0	0	0
RP11-1260E13.3	0	0	0	0	0
RP11-1260E13.4	0	0	0	0	0
RP11-1263C18.1	0.1426	0	0	0	0
RP11-126K1.2	3.1619	2.8623	2.3216	3.8048	2.4407
RP11-126K15.1	0	0	0	0	0.0759
RP11-126K1.6	3.3784	2.5791	3.5661	2.4273	3.1617
RP11-126K1.8	0	0	0	0	0
RP11-126K1.9	0	0	0	0.9816	0
RP11-126L15.4	0.06	0	0	0	0
RP11-126O1.2	0	0	0	0	0
RP11-126O1.4	0	0	0	0	0
RP11-126O1.5	0	0	0	0	0
RP11-1275H24.1	1.9319	0	1.4524	1.2717	0
RP11-1275H24.2	2.9908	0	1.2161	2.7576	0
RP11-1275H24.3	3.1164	0	1.5415	1.419	0
RP11-1277A3.1	0.993	0.2151	0.2434	0.9158	0.2255
RP11-1277A3.3	0	0	0	0	0
RP11-127B16.1	0	0	0	0	0
RP11-127B20.2	0.5152	3.4565	1.1845	1.12	2.6593
RP11-127B20.3	2.9152	2.5078	2.4732	2.9454	3.0793
RP11-127H5.1	0	0	0	0	0
RP11-127I20.5	0	0	0	0	0
RP11-127I20.7	0	0	0	0	0
RP11-127L20.3	0	0	0	0	0
RP11-127L20.5	0	0	0	0	0
RP11-127L21.1	0	0	0	0	0
RP11-127O4.2	0	0	0	0	0
RP11-127O4.3	0	0	0	0	0
RP11-128A17.1	0	0	0	0	0
RP11-128B16.3	0	0	0	0	0
RP11-128D14.1	0	0	0	0	0
RP11-128I7.1	0	0	0	0	0
RP11-128L5.1	0	0	0	0	0
RP11-128M1.1	0	0	0	0	0
RP11-128P10.1	0	0	0	0	0
RP11-128P17.1	0	0	0	0	0
RP11-128P17.2	0	0	0	0	0
RP11-128P17.3	0	0	0	0	0
RP11-128P17.4	0	0	0	0	0
RP11-1293J14.1	0	0	0	0	0
RP11-1299A16.3	0	0	0	0	0
RP11-129B22.1	0	0	0	0	0
RP11-129I19.2	0	0	0	0	0
RP11-129J12.1	3.0044	0	0	0	0
RP11-129J12.2	1.2788	0	0	0	0
RP11-129K12.1	0	0.0424	0	0	0.0733
RP11-129K12.3	0	0	0	0	0
RP11-129K12.4	0.356	1.0056	0	0	1.2668
RP11-129M6.1	0	0	0	0	0
RP11-12A16.3	0	0	0	0	0
RP11-12A2.3	0	0	0	0	0
RP11-12C17.2	0	0	0	0	0
RP11-12D16.2	0	0	0	0	0
RP11-12D24.10	0	0	0	0	0
RP11-12J10.3	0	0	0	0	1.488
RP11-12K11.2	0	0	0	0	0
RP11-12K22.1	0	0	0	0	0
RP11-12K6.2	0	0	0	0	0
RP11-12L8.1	0	0	0	0	0
RP11-12M5.1	0	0	0	0	0
RP11-12M5.3	0	0	0	0	0
RP11-12M5.4	0	0	0	0	0.5912
RP11-130C19.3	0	0	0	0	0
RP11-130C6.1	0	0	0	0	0
RP11-130F10.1	0	0.7505	0.3773	0	0
RP11-130L8.1	0	0	0	0	0.2324
RP11-130L8.2	0	0	0	0	0
RP11-131H24.4	0	0	0	0	0
RP11-131J3.1	0	0	0	0	0
RP11-131K5.1	0	0	0	0	0
RP11-131K5.2	0	0	0	0	0
RP11-131L12.2	0	0	0	0	0
RP11-131L23.1	0	0	0	0	0
RP11-131L23.2	0	0	0	0	0
RP11-131N11.4	0	0	0	0	0
RP11-132A1.3	0	0	0	0	0
RP11-132A1.4	0	0	0	0	0
RP11-132E11.2	0	0	0	0	0
RP11-132M7.3	0	0	0	0	0
RP11-132N15.1	0	0	0	0	0
RP11-132N15.2	0	0	0	0	0
RP11-132N15.3	0	0	0	0	0
RP11-1334A24.6	0	0	0	0	0
RP11-1336O20.2	0	0	0	0	0
RP11-1338A24.1	0	0	0	0	0
RP11-133F8.2	0	0	0	0	0
RP11-133I21.2	0	0	0	0	0
RP11-133K1.2	0	0	0	0	0
RP11-133K1.6	0	0	0	0	0
RP11-133K1.7	0	0.044	0	0	0
RP11-133L14.5	0	0	0	0	0
RP11-133L19.1	0	0	0	0	0
RP11-133L19.2	0	0	0	0	0
RP11-133N21.10	0	0	0	0	0
RP11-133O22.6	0.9954	1.0866	1.9527	0.961	0.3952
RP11-1348G14.4	0	0	0	0	0
RP11-1348G14.5	0.8496	0.6694	0	1.9349	1.1795
RP11-134D3.1	0	0	0	0	0
RP11-134D3.2	0	0	0	0	0
RP11-134F2.2	0	0	0	0	0
RP11-134G8.7	2.4658	0	0	0	0
RP11-134G8.8	0	1.9904	0	0.6357	0
RP11-134J21.1	0	0	0	0	0
RP11-134K1.3	0	0	0	0	0
RP11-134K13.4	0	0	0	0	0
RP11-134L10.1	1.2932	1.1701	0	0	1.2298
RP11-134N1.2	0	0	0	0	0
RP11-134O21.1	2.2909	1.0129	0	0	1.9662
RP11-134P9.1	0.6805	0	0.3954	0.0433	0
RP11-134P9.3	2.0948	0	0	0	0.1112
RP11-135A1.2	0	0	0	0	0.7394
RP11-135A1.3	0	0	0	0	0
RP11-135A24.2	0	0	0	0	0
RP11-135A24.4	1.9633	0.7176	1.8956	1.072	1.9064
RP11-135D11.2	0	0	0	0	0
RP11-135J2.3	0	0	0	0	0
RP11-135J2.4	0	0	0	0	0
RP11-135L13.4	0	0	0	0	0
RP11-136B18.2	0	0	0	0	0
RP11-136C24.2	0	0	0	0	0
RP11-136F16.1	0	0	0	0	0
RP11-136H19.1	0	0	0	0	0
RP11-136I14.2	0	0	0	0	0
RP11-136I14.5	0	0	0	0	0
RP11-136K14.1	3.6794	3.4865	0	0	3.2366
RP11-136K14.2	0	2.4145	0	0	0.9981
RP11-136K14.3	0	0	0	0	0
RP11-136K7.1	0	0	0	0	0
RP11-136K7.2	0	0	0	0	0
RP11-136K7.3	0	0	0	0	0
RP11-136O12.2	0	0	0	0	0
RP11-1376P16.1	0	0	0	0	0
RP11-1376P16.2	0	0	0	0	0
RP11-1379J22.2	0	2.0782	0	2.5664	0.506
RP11-1379J22.5	0.1408	0	0.4791	1.0086	0
RP11-137H2.4	1.9486	0	0.6678	0	0
RP11-137H2.6	1.1952	0	1.5272	0.4981	1.0507
RP11-137J7.2	0	0	0	0	0
RP11-137L10.6	0.7602	0	0	0	0.729
RP11-138A23.2	0	0	0	0	0
RP11-138A9.1	0	0.1969	0	1.3402	1.1862
RP11-138A9.2	0	0	0	0	0
RP11-138B4.1	0	0	0	0	0
RP11-138C9.1	0	0	0	0	0
RP11-138E16.1	0	0	0	0	0
RP11-138E2.1	1.1426	0	0	0	0
RP11-138E9.2	0	0	0	0	0
RP11-138H10.2	0	0	0	0	0
RP11-138H11.1	0	0	0	0	0
RP11-138H8.2	0	0	0	0	0
RP11-138H8.3	0	0	0	0	0
RP11-138H8.6	0	0	0	0	0
RP11-138H8.7	0	0	0	0	0
RP11-138I1.2	1.8705	1.5333	1.7987	1.452	0.75
RP11-138I1.3	0	0.6789	0	0	0
RP11-138I1.4	0	0	0	0.1042	0
RP11-138I17.1	0	0	0	0	0
RP11-138I18.1	0	0	0	0	0
RP11-138I18.2	0	0	0	0	0
RP11-138J23.1	0	0	0	0	0
RP11-138M12.1	0	0	0	0	0
RP11-138P22.1	0	0	0	0	0
RP11-1391J7.1	0	0	0	0	0
RP11-1396O13.13	0	0	0	0	0
RP11-1398P2.1	0	0	0	0	0
RP11-1399P15.1	0	0	0	0	0
RP11-139B1.1	0	0	0	0	0
RP11-139H15.1	3.6022	1.0697	2.313	0.7858	1.022
RP11-139I14.2	0	0	0	0	0
RP11-139J15.5	0	0	0	0	0
RP11-139J15.7	0	0	0	0	0
RP11-139K4.1	0	0	0	0	0
RP11-139K4.2	0	0	0	0	0
RP11-13A1.1	0	0	0	0	0
RP11-13A1.3	0	0	0	0	0
RP11-13E1.5	0	0	0	0	0
RP11-13E5.2	0	0	0	0	0
RP11-13G14.4	0	0	0	0	0
RP11-13J10.1	0	0	0	0	0
RP11-13J8.1	0	0	0	0	0
RP11-13K12.1	2.9438	0	0	0	0
RP11-13K12.2	0	0	0	0	0
RP11-13K12.5	0	0	0	0	0
RP11-13N12.1	0	0	0	0	0
RP11-13N12.2	0	0	0	0	0
RP11-13N13.2	0.4509	1.9987	1.5206	0	0.4771
RP11-13N13.5	0	2.5555	0	0	2.1733
RP11-13N13.6	0	0	0	0	0
RP11-13P5.1	0.5847	0	0	0.4524	1.1392
RP11-13P5.2	0	0	0	0	0
RP11-1406H17.1	0	0	0	0	0
RP11-1407O15.2	1.9075	3.4149	2.3326	2.0573	3.1454
RP11-140A10.3	0	0	0	0	0
RP11-140H17.1	0	0	0	0	0
RP11-140I16.3	0	0	0	0	0
RP11-140I24.1	0	0	0	0	0
RP11-140K17.3	2.8521	1.2711	1.6873	0.9472	1.8146
RP11-140M13.1	0	0	0	0	0
RP11-141A19.1	0	0	0	0	0
RP11-141A19.2	0	0	0	0	0
RP11-141B14.1	2.3797	2.2204	1.8249	2.4652	1.9439
RP11-141C7.4	1.1124	0	0	0	0
RP11-141E13.1	0	0	0	0	0
RP11-141J10.1	0	0	0	0	0
RP11-141J10.2	0	0	0	0	0
RP11-141J13.3	0	0	0	0	0
RP11-141J13.5	0	0	0	0	0
RP11-141M1.1	0	0	0	0	0
RP11-141M1.3	0	0	0	0	0
RP11-141M3.5	0	0	0	0	0
RP11-141O11.1	0	0	0	0	0
RP11-141O15.1	0	0	0	0	0
RP11-142A12.1	0	0	0	0	0
RP11-142A22.4	0	0	0	0	0
RP11-142A23.1	0	0	0	0	0
RP11-142A5.1	0	0	0	0	0
RP11-142C4.6	0	0	0	0	0
RP11-142G1.1	0	0	0	0	0
RP11-142G1.2	0	0	0	0	0
RP11-142G1.3	0	0	0	0	0
RP11-142G7.2	0	0	0	0	0
RP11-142I20.1	0	0	0	0	0
RP11-142J21.1	0	0	0	0	0
RP11-142J21.2	0	0	0	0	0
RP11-142L1.1	0	0	0	0	0
RP11-142M10.2	0	0	0	0	0
RP11-142O6.1	0	1.9872	0	0.7725	0.9501
RP11-1437A8.3	0	0	0	0	0
RP11-1437A8.4	0	0	0	0	0
RP11-1437A8.5	0	0	0	0	0
RP11-1437A8.6	0	0	0	0	0
RP11-143A12.3	0	0	0	0	0
RP11-143A22.1	0	0	0	0	0
RP11-143E21.6	0	0	0	0	0
RP11-143G3.1	0	0	0	0	0
RP11-143I21.1	0	0	0	0	0
RP11-143J12.2	1.1456	1.5154	0.3237	1.2416	2.5343
RP11-143J12.3	0	0	0	0	0
RP11-143J24.1	0	0	0	0	0
RP11-143K11.1	0	0	0	0	0
RP11-143K11.5	0	0	0	0	0
RP11-143M1.2	0	0	0	0	0
RP11-143M1.3	0	0	0	0	0
RP11-143M1.4	0	0	0	0	0
RP11-143N13.2	0	0	0	0	0
RP11-143P4.2	0	0	0	0	0
RP11-144A16.5	0	0	0	0	0
RP11-144F15.1	0	0	0	0	0
RP11-144G16.1	0	0	0	0	0.145
RP11-144G6.10	0	0	0	0	0
RP11-144G6.12	1.2176	1.8735	1.9361	0.4295	2.3519
RP11-144G6.4	0	0	0	0	0
RP11-144G7.2	0	0	0	0	0
RP11-144L1.4	0	1.9886	0	0	5.7104
RP11-145A3.1	0	0	0	0	0
RP11-145A3.2	0	0	0	0	0
RP11-145E17.2	0	0	0	0	0
RP11-145E5.5	0	0	0	0	0
RP11-145G20.1	0	0	0	0	0
RP11-145H9.3	0	0	0	0	0
RP11-145M4.1	0	0	0	0	0
RP11-145M4.2	0	0	0	0	0
RP11-145M4.3	0	0	0	0	0
RP11-145M9.4	2.0376	3.2804	2.9076	3.038	4.1492
RP11-145M9.5	0	0.7402	0	0	1.2675
RP11-145M9.6	0.9558	1.5174	0	0	1.4108
RP11-145O15.3	0	0	0	0	0
RP11-145P16.3	0	0	0	0	0
RP11-146D12.2	0	0	0	0	0
RP11-146E13.4	0	0	0	0	0
RP11-146F11.1	0.8134	0.262	0.4794	0.7133	0
RP11-146F11.5	1.1722	0	0	0.1554	1.0678
RP11-146G7.2	0	0	0	0	0
RP11-146I2.1	0	0	0	0	0
RP11-146N18.1	0	0	0	0	0
RP11-146N23.4	0	0	0	0	0
RP11-147C23.1	0	0	0	0	0
RP11-147G16.1	0	0	0	0	0
RP11-147L13.2	2.4162	0.7128	1.0313	2.3919	0
RP11-147L13.8	0	0	0	0	0.1873
RP11-147N17.1	0	0	0	0	0
RP11-148B18.1	0	0	0	0	0
RP11-148B18.3	0	0	0	0	0
RP11-148B18.4	0	0	0	0	0
RP11-148B3.1	0	0	0	0	0
RP11-148B3.2	0	0	0	0	0
RP11-148B6.2	0	0	0	0	0
RP11-148E17.1	0	0	0	0	0
RP11-148G20.1	0	0	0	0	0
RP11-148I19.1	0	0	0	0	0
RP11-148K1.10	0	0	0	0	0
RP11-148K1.12	0	0	0	0	0
RP11-148L24.1	0	0	0	0	0
RP11-148M9.1	0	0	0	0	0
RP11-148O21.2	0	0	0	0	0
RP11-148O21.3	0	0	0	0	0
RP11-148O21.4	0	0	0	0	0
RP11-148O21.6	0	0	0	0	0
RP11-149A7.2	0	0	0	0	0
RP11-149B9.2	0	0	0	0	0
RP11-149F8.5	0	0	0	0	0
RP11-149I23.3	0	0	0	0	0
RP11-149I2.4	0	0	0	0	0
RP11-149I9.2	0	0	0	0	0
RP11-149P24.1	0	0	0	0	0
RP11-14C22.3	0	0	0	0	0
RP11-14C22.6	0	0	0	0	0
RP11-14D22.1	0	0	0	0	0
RP11-14D22.2	0	0	0	0	0
RP11-14I17.2	0	1.31	0	0.2861	1.2677
RP11-14I17.3	0	0	0	0	1.1376
RP11-14J7.6	0	0	0	0	0
RP11-14K3.7	0	0	0	0	0
RP11-14N7.2	0.3112	1.2353	0.4478	0	0
RP11-14N9.2	0	0	0	0	0
RP11-14O19.1	0	0	0	0	0
RP11-14O19.2	0	0	0	0	0
RP11-14P20.1	0	0	0	0	0
RP11-150C16.1	0	0	0	0	0
RP11-150D20.5	0	0	0	0	0
RP11-150D5.2	0	0	0	0	0
RP11-150O12.1	0	0	0	0	0
RP11-150O12.2	0	0	0	0	0
RP11-150O12.3	0	0	0	0	0
RP11-150O12.4	0	0	0	0	0
RP11-150O12.5	0	0	0	0	0
RP11-150O12.6	0	0	0	0	0
RP11-151A6.4	0	0	0	0	0
RP11-151D14.1	0	0	0	0	0
RP11-151E14.1	0	0	0	0	0
RP11-151N17.1	0.6086	2.6279	0.8889	1.2068	2.3125
RP11-152C17.1	0	0	0	0	0
RP11-152F13.10	0	0	0	0	0
RP11-152F13.8	0	0	0	0	0
RP11-152H18.3	0.6048	3.4701	0.8002	1.958	2.603
RP11-152H18.4	0	0	0	0	0
RP11-152K4.2	0	0	0	0	0
RP11-152L20.3	0	0	0	0	0
RP11-152L7.1	0	0	0	0	0
RP11-152L7.2	0	0	0	0	0
RP11-152N13.16	1.2409	2.8786	0.8595	1.5964	2.5928
RP11-152N13.5	2.155	2.621	1.8413	2.7905	1.8335
RP11-152O14.1	0	0	0	0	0
RP11-152O14.4	0	0	0	0	0
RP11-152P17.2	0	0	0	0	0
RP11-152P17.3	0	0	0	0	0
RP11-152P23.2	0	3.251	1.3567	1.3201	2.6139
RP11-153F1.1	0	0	0	0	0
RP11-153F1.2	0	0	0	0	0
RP11-153K11.3	0	0	0	0	0
RP11-153K16.1	0	0	0	0	0
RP11-153K16.2	0	0	0	0	0
RP11-153M7.5	0	0	0	0	1.0999
RP11-153N17.1	0	0	0	0	0
RP11-154B12.3	0	0	0	0	0
RP11-154D17.1	0	0	0	0	0
RP11-154D6.1	0	0	0	0	0
RP11-154F14.2	0	0	0	0	0
RP11-154H12.2	0	0	0	0	0
RP11-154H12.3	0	0	0	0	0
RP11-154H17.1	0	0	0	0	0
RP11-154H23.3	0	0	0	0	0
RP11-154J22.1	1.7291	1.9272	1.9958	1.3744	0.4381
RP11-155D18.12	0	0	0	0	0
RP11-155D18.14	0	0	0	0	0
RP11-155G14.6	0.9368	0.9922	0.9686	1.3547	0.9768
RP11-155G15.2	0	0	0	0	0
RP11-155I9.1	0	0	0	0	0
RP11-155L15.1	0	0	0	0	0
RP11-155O18.6	0	0	0	0	0
RP11-156E6.1	2.395	3.3914	2.2331	3.3619	2.8973
RP11-156E8.1	2.6845	1.2148	1.4233	1.2332	0.4445
RP11-156K13.1	0	0	0	0	0
RP11-156K13.2	0	0	0	0	0
RP11-156K13.3	0	0	0	0	0
RP11-156L14.1	0	0	0	0	0
RP11-156P1.2	0	0	0	0	0
RP11-156P1.3	1.5325	1.434	1.7786	0.8035	1.5667
RP11-157B13.7	0	0	0	0	0
RP11-157B13.8	0	0	0	0	0
RP11-157D23.1	0	0	0	0	0
RP11-157D23.2	0	0	0	0	0
RP11-157E14.1	0	0	0	0	0
RP11-157E16.1	0	0	0	0	0
RP11-157E21.1	0	0	0	0	0
RP11-157F20.3	0	0	0	0	0
RP11-157I4.4	0	0	0	0	0
RP11-157J24.2	0	0	0	0	0
RP11-157N3.1	0	4.0832	0	0	1.1732
RP11-157P1.4	0	0	0	0	0
RP11-157P1.5	0	0	0	0	0
RP11-157P23.2	0	0	0	0	0
RP11-158A14.1	0	0	0	0	0
RP11-158D2.2	0	0	0	0	0
RP11-158G18.1	0.7692	2.7329	2.0861	1.2614	3.4243
RP11-158H5.7	1.0927	0	0	0	0.2203
RP11-158I13.2	0	0	0	0	0
RP11-158I23.1	0	0	0	0	0
RP11-158I3.3	0	0	0	0	0
RP11-158I9.5	0	0	0	0	0
RP11-158I9.7	0	0	0	0	0
RP11-158J3.2	0	0	0	0	0
RP11-158K1.3	0.9991	0.8375	0.5708	0.4883	1.9236
RP11-158L12.5	0	0	0	0	0
RP11-158M2.2	0	0	0	0	0
RP11-158M2.3	0	0.6813	0	0	0
RP11-158M2.4	0	0.7978	0	0	0
RP11-158M2.5	0	0.8809	0	0	0.0373
RP11-159D12.10	0	0	0	0	0
RP11-159D12.2	1.8932	3.9779	1.1873	3.4205	4.1701
RP11-159D12.5	0	0	0	0	0
RP11-159D23.2	0	0	0	0	0
RP11-159D8.1	0	0	0	0	0
RP11-159F24.3	1.9239	0.9875	1.3326	0.438	0.5398
RP11-159F24.5	1.9095	0.6973	1.2653	1.2748	1.3766
RP11-159F24.6	0	0	0	0	0.0964
RP11-159G9.5	4.0996	3.163	1.377	2.2145	3.8457
RP11-159H10.3	0	0	0	0	0
RP11-159H22.2	0	0	0	0	0
RP11-159H3.2	0	0	0	0	0
RP11-159K7.2	0	0	0	0	0
RP11-159L20.2	0	0	0	0	0
RP11-159M11.2	0	0	0	0	0
RP11-159N11.3	0	0	0	0	0
RP11-159N11.4	0	0	0	0	0
RP11-15A1.2	0	0	0	0	0
RP11-15A1.3	0	0	0	0	0
RP11-15A1.7	0	0	0	0	0
RP11-15B17.1	0	0	0	0	0
RP11-15B24.1	0	0	0	0	0
RP11-15B24.4	0	0	0	0	0
RP11-15B24.5	0	0	0	0	0
RP11-15E18.1	0.8197	0	0.404	0	1.0263
RP11-15E18.4	0	0	0	0	0
RP11-15F12.1	1.1133	2.6551	2.0108	0.43	0
RP11-15F12.3	0	0	0	0	0
RP11-15G16.1	0	0	0	0	0
RP11-15H20.6	1.7619	3.1856	2.1396	2.3256	2.2424
RP11-15H20.7	2.2659	3.3679	2.6512	1.9711	2.7074
RP11-15I11.2	0	0.0929	0	0	0.6453
RP11-15I11.3	0	0	0	0	0
RP11-15I20.1	0	0	0	0	0
RP11-15K2.2	0	0	0	0	0
RP11-15K3.1	0	0	0	0	0
RP11-15L13.4	0	1.0801	0	0	1.349
RP11-15M15.1	0	0	0	0	0
RP11-15M15.2	0	0	0	0	0
RP11-15N24.4	0	0	0	0	0
RP11-160E2.11	0	0	0	0	0
RP11-160E2.16	0	0	0	0	0
RP11-160E2.17	0	0	0	0	0
RP11-160E2.19	0	0	0	0	0
RP11-160E2.21	0	0	0	0	0
RP11-160H12.2	0	0	0	0	0
RP11-160H22.3	2.9195	0.9107	2.7858	2.0242	0
RP11-160H22.5	0	0	0	0	0
RP11-160N1.10	0	0	0	0	0
RP11-160N1.9	0	0	0	0	0
RP11-160O5.1	0	0	0	0	0
RP11-161D15.1	0	0	0	0	0
RP11-161D15.2	0	0	0	0	0
RP11-161D15.3	0	0	0	0	0
RP11-161H23.5	0	0	0	0	0
RP11-161H23.9	0	0	0	0	0
RP11-161I10.1	0	0	0	0	0
RP11-161I2.1	0	0	0	0	0
RP11-161I6.2	0	0	0	0	0
RP11-161M6.2	0	0	0	0	0
RP11-161M6.3	0	0	0	0	0
RP11-161M6.5	0	0	0	0	0
RP11-162A12.2	0	0.6503	1.0244	0	0
RP11-162D16.2	0	0	0	0	0
RP11-162D9.3	0	0	0	0	0
RP11-162G10.5	1.5915	0.2368	1.7648	1.2629	0
RP11-162G9.1	0	0	0	0	0
RP11-162I7.1	0	0	0	0	0
RP11-162J8.2	0	0	0	0	0
RP11-162J8.3	0.4778	0	0	0	0.2954
RP11-162K11.4	0	0	0	0	0
RP11-162N7.1	0	0	0	0	0
RP11-162P23.2	0	0	0	0	0
RP11-163F15.1	0	0	0	0	0
RP11-163M18.1	0	0	0	0	0
RP11-163N6.2	0	0	0	0	0
RP11-164C1.2	0	0	0	0	0
RP11-164C12.2	0	0	0	0	0
RP11-164D18.2	0	0	0	0	0
RP11-164H13.1	0	0	0	0	0
RP11-164J13.1	0	0	0	0	0
RP11-164N3.1	0	0	0	0	0
RP11-164N3.2	0	0	0	0	0
RP11-164N3.3	0	0	0	0	0
RP11-164O23.7	0	0	0	0	0
RP11-164P12.3	0	0	0	0	0
RP11-164P12.4	0	0	0	0	0
RP11-165A20.3	1.1623	0	0	0	0
