GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous	GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous	GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous	GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous	GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous	GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous	GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous	GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous
ITPKB	0.52311	0.52311	0.559305	0.559305	0.52311	0.559305	0.536035	0.52311	0.559305	0.652575
ITPKB-IT1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ITPKC	0.63113	0.63113	0.642525	0.642525	0.63113	0.642525	0.46592	0.63113	0.642525	0.412425
ITPR1	0.2656	0.2656	0.27979	0.27979	0.2656	0.27979	0.36898	0.2656	0.27979	0.29358
ITPR1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ITPR2	0.39793	0.39793	0.487025	0.487025	0.39793	0.487025	0.423135	0.39793	0.487025	0.33326
ITPR3	0.94569	0.94569	0.938805	0.938805	0.94569	0.938805	0.92914	0.94569	0.938805	0.92221
ITPRIP	0.560155	0.560155	0.58266	0.58266	0.560155	0.58266	0.48726	0.560155	0.58266	0.64088
ITPRIPL1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ITPRIPL2	0.4907775	0.4907775	0.42478	0.42478	0.4907775	0.42478	0.493165	0.4907775	0.42478	0.412425
ITSN1	0.874035	0.874035	0.879765	0.879765	0.874035	0.879765	0.83267	0.874035	0.879765	0.84407
ITSN2	0.90544	0.90544	0.90022	0.90022	0.90544	0.90022	0.90644	0.90544	0.90022	0.89736
IVD	0.850295	0.850295	0.903725	0.903725	0.850295	0.903725	0.86958	0.850295	0.903725	0.88108
IVL	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
IVNS1ABP	0.984315	0.984315	0.9817	0.9817	0.984315	0.9817	0.9705	0.984315	0.9817	0.98931
IWS1	0.48687	0.48687	0.591115	0.591115	0.48687	0.591115	0.5638375	0.48687	0.591115	0.55861
IYD	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
IZUMO1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
IZUMO2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
IZUMO4	0.09059	0.09059	0.24044	0.24044	0.09059	0.24044	0.08815	0.09059	0.24044	0.088555
JAG1	0.814535	0.814535	0.83362	0.83362	0.814535	0.83362	0.92076	0.814535	0.83362	0.785105
JAG2	0.36134	0.36134	0.584475	0.584475	0.36134	0.584475	0.527195	0.36134	0.584475	0.433595
JAGN1	0.43041	0.43041	0.57643	0.57643	0.43041	0.57643	0.38183	0.43041	0.57643	0.37604
JAK1	0.91475	0.91475	0.915685	0.915685	0.91475	0.915685	0.91065	0.91475	0.915685	0.87954
JAK2	0.560155	0.560155	0.56251	0.56251	0.560155	0.56251	0.57082	0.560155	0.56251	0.547705
JAK3	0.89307	0.89307	0.890075	0.890075	0.89307	0.890075	0.76508	0.89307	0.890075	0.93859
JAKMIP1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JAKMIP2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.327895
JAKMIP3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JAM2	0.25865	0.25865	0.42992	0.42992	0.25865	0.42992	0.67292	0.25865	0.42992	0.36244
JAM3	0.836595	0.836595	0.78825	0.78825	0.836595	0.78825	0.89479	0.836595	0.78825	0.77604
JARID2	0.48321	0.48321	0.57829	0.57829	0.48321	0.57829	0.4641675	0.48321	0.57829	0.656505
JARID2-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JAZF1	0.83012	0.83012	0.780325	0.780325	0.83012	0.780325	0.86859	0.83012	0.780325	0.81152
JAZF1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JDP2	0.6716825	0.6716825	0.7418	0.7418	0.6716825	0.7418	0.68138	0.6716825	0.7418	0.615535
JHDM1D-AS1	0.728585	0.728585	0.48196	0.48196	0.728585	0.48196	0.290555	0.728585	0.48196	0.4766775
JKAMP	0.35645	0.35645	0.37394	0.37394	0.35645	0.37394	0.34852	0.35645	0.37394	0.3774175
JMJD1C	0.795165	0.795165	0.772335	0.772335	0.795165	0.772335	0.79717	0.795165	0.772335	0.7478425
JMJD1C-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JMJD4	0.25865	0.25865	0.263085	0.263085	0.25865	0.263085	0.08815	0.25865	0.263085	0.088555
JMJD6	0.512945	0.512945	0.48888	0.48888	0.512945	0.48888	0.438395	0.512945	0.48888	0.47487
JMJD8	0.35645	0.35645	0.476645	0.476645	0.35645	0.476645	0.4137375	0.35645	0.476645	0.37989
JMY	0.54983	0.54983	0.53059	0.53059	0.54983	0.53059	0.55495	0.54983	0.53059	0.46813
JOSD1	0.568485	0.568485	0.5077875	0.5077875	0.568485	0.5077875	0.53073	0.568485	0.5077875	0.55861
JOSD2	0.394855	0.394855	0.542285	0.542285	0.394855	0.542285	0.44327	0.394855	0.542285	0.495095
JPH1	0.09059	0.09059	0.272275	0.272275	0.09059	0.272275	0.08815	0.09059	0.272275	0.088555
JPH2	0.385525	0.385525	0.418165	0.418165	0.385525	0.418165	0.69655	0.385525	0.418165	0.322205
JPH3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JPX	0.448335	0.448335	0.49073	0.49073	0.448335	0.49073	0.567315	0.448335	0.49073	0.50532
JRK	0.68428	0.68428	0.72043	0.72043	0.68428	0.72043	0.635595	0.68428	0.72043	0.62593
JRKL	0.307955	0.307955	0.3483175	0.3483175	0.307955	0.3483175	0.366415	0.307955	0.3483175	0.32614
JSRP1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
JTB	0.40293	0.40293	0.42867	0.42867	0.40293	0.42867	0.35755	0.40293	0.42867	0.37989
JUN	0.90688	0.90688	0.82744	0.82744	0.90688	0.82744	0.919545	0.90688	0.82744	0.953875
JUNB	0.78852	0.78852	0.80458	0.80458	0.78852	0.80458	0.88572	0.78852	0.80458	0.972745
JUND	0.91313	0.91313	0.91131	0.91131	0.91313	0.91131	0.89904	0.91313	0.91131	0.96345
JUP	0.85151	0.85151	0.69793	0.69793	0.85151	0.69793	0.768455	0.85151	0.69793	0.696705
KAAG1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KAL1	0.3024625	0.3024625	0.56889	0.56889	0.3024625	0.56889	0.82836	0.3024625	0.56889	0.4852175
KALRN	0.57334	0.57334	0.42867	0.42867	0.57334	0.42867	0.433595	0.57334	0.42867	0.38673
KANK1	0.7563875	0.7563875	0.868	0.868	0.7563875	0.868	0.82966	0.7563875	0.868	0.7478425
KANK2	0.86366	0.86366	0.88215	0.88215	0.86366	0.88215	0.92151	0.86366	0.88215	0.84659
KANK3	0.66653	0.66653	0.62998	0.62998	0.66653	0.62998	0.68138	0.66653	0.62998	0.51301
KANK4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KANSL1	0.69744	0.69744	0.67938	0.67938	0.69744	0.67938	0.71449	0.69744	0.67938	0.6311725
KANSL1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KANSL1L	0.3431875	0.3431875	0.32463	0.32463	0.3431875	0.32463	0.35465	0.3431875	0.32463	0.28869
KANSL2	0.3239	0.3239	0.2847425	0.2847425	0.3239	0.2847425	0.30723	0.3239	0.2847425	0.304965
KANSL3	0.74902	0.74902	0.6699	0.6699	0.74902	0.6699	0.757485	0.74902	0.6699	0.7056925
KARS	0.82209	0.82209	0.80218	0.80218	0.82209	0.80218	0.806095	0.82209	0.80218	0.7523625
KAT2A	0.761345	0.761345	0.929755	0.929755	0.761345	0.929755	0.93286	0.761345	0.929755	0.90684
KAT2B	0.39057	0.39057	0.4515	0.4515	0.39057	0.4515	0.55347	0.39057	0.4515	0.45049
KAT5	0.51942	0.51942	0.56251	0.56251	0.51942	0.56251	0.54675	0.51942	0.56251	0.49866
KAT6A	0.74361	0.74361	0.7622	0.7622	0.74361	0.7622	0.7725775	0.74361	0.7622	0.70281
KAT6B	0.4380825	0.4380825	0.51057	0.51057	0.4380825	0.51057	0.58569	0.4380825	0.51057	0.45837
KAT7	0.66839	0.66839	0.67938	0.67938	0.66839	0.67938	0.70667	0.66839	0.67938	0.615535
KAT8	0.42606	0.42606	0.371665	0.371665	0.42606	0.371665	0.34373	0.42606	0.371665	0.351545
KATNA1	0.90405	0.90405	0.879765	0.879765	0.90405	0.879765	0.902695	0.90405	0.879765	0.87425
KATNAL1	0.922025	0.922025	0.93176	0.93176	0.922025	0.93176	0.96162	0.922025	0.93176	0.92039
KATNAL2	0.51682	0.51682	0.662465	0.662465	0.51682	0.662465	0.57834	0.51682	0.662465	0.69797
KATNB1	0.90354	0.90354	0.888085	0.888085	0.90354	0.888085	0.88692	0.90354	0.888085	0.85601
KATNBL1	0.65933	0.65933	0.664065	0.664065	0.65933	0.664065	0.738275	0.65933	0.664065	0.718525
KAZALD1	0.521235	0.521235	0.44884	0.44884	0.521235	0.44884	0.867625	0.521235	0.44884	0.773175
KAZN	0.95364	0.95364	0.889	0.889	0.95364	0.889	0.904145	0.95364	0.889	0.91678
KB-1000E4.2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KB-1410C5.2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KB-1568E2.1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KB-1836B5.1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KB-431C1.4	0.27149	0.27149	0.276035	0.276035	0.27149	0.276035	0.27086	0.27149	0.276035	0.251305
KB-431C1.5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KBTBD11	0.63948	0.63948	0.30489	0.30489	0.63948	0.30489	0.29148	0.63948	0.30489	0.27372
KBTBD12	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KBTBD2	0.51682	0.51682	0.535075	0.535075	0.51682	0.535075	0.6033325	0.51682	0.535075	0.547705
KBTBD3	0.35042	0.35042	0.339035	0.339035	0.35042	0.339035	0.35042	0.35042	0.339035	0.28869
KBTBD4	0.27849	0.27849	0.272275	0.272275	0.27849	0.272275	0.258745	0.27849	0.272275	0.088555
KBTBD6	0.28997	0.28997	0.329105	0.329105	0.28997	0.329105	0.37136	0.28997	0.329105	0.25736
KBTBD7	0.09059	0.09059	0.2708175	0.2708175	0.09059	0.2708175	0.31642	0.09059	0.2708175	0.088555
KBTBD8	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.2648
KCMF1	0.73974	0.73974	0.687775	0.687775	0.73974	0.687775	0.669765	0.73974	0.687775	0.69223
KCNA1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNA10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNA2	0.09059	0.09059	0.42992	0.42992	0.09059	0.42992	0.24447	0.09059	0.42992	0.088555
KCNA3	0.29201	0.29201	0.250715	0.250715	0.29201	0.250715	0.08815	0.29201	0.250715	0.322205
KCNA4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNA5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.285135	0.09059	0.09435	0.088555
KCNA6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNA7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNAB1	0.09059	0.09059	0.32133	0.32133	0.09059	0.32133	0.567315	0.09059	0.32133	0.29185
KCNAB2	0.45213	0.45213	0.5458325	0.5458325	0.45213	0.5458325	0.30052	0.45213	0.5458325	0.77604
KCNAB3	0.512945	0.512945	0.43921	0.43921	0.512945	0.43921	0.4137375	0.512945	0.43921	0.610205
KCNB1	0.35042	0.35042	0.6187825	0.6187825	0.35042	0.6187825	0.296415	0.35042	0.6187825	0.2674
KCNB2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNC1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNC2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNC3	0.57523	0.57523	0.52183	0.52183	0.57523	0.52183	0.361555	0.57523	0.52183	0.80642
KCNC4	0.09059	0.09059	0.2847425	0.2847425	0.09059	0.2847425	0.285135	0.09059	0.2847425	0.088555
KCND1	0.4850275	0.4850275	0.403765	0.403765	0.4850275	0.403765	0.542785	0.4850275	0.403765	0.582455
KCND2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.25994	0.09059	0.09435	0.088555
KCND3	0.453355	0.453355	0.473425	0.473425	0.453355	0.473425	0.296415	0.453355	0.473425	0.368685
KCNE1	0.09059	0.09059	0.31844	0.31844	0.09059	0.31844	0.08815	0.09059	0.31844	0.4619425
KCNE1L	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNE2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNE3	0.09059	0.09059	0.353005	0.353005	0.09059	0.353005	0.26728	0.09059	0.353005	0.31356
KCNE4	0.92895	0.92895	0.92523	0.92523	0.92895	0.92523	0.91483	0.92895	0.92523	0.8509025
KCNF1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNG1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNG2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNG3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNG4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH4	0.09059	0.09059	0.26392	0.26392	0.09059	0.26392	0.08815	0.09059	0.26392	0.242045
KCNH5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNH8	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNIP1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNIP2	0.40293	0.40293	0.67623	0.67623	0.40293	0.67623	0.35755	0.40293	0.67623	0.547705
KCNIP2-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNIP3	0.3024625	0.3024625	0.535075	0.535075	0.3024625	0.535075	0.438395	0.3024625	0.535075	0.24903
KCNIP4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ11	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ13	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ14	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ15	0.3024625	0.3024625	0.283465	0.283465	0.3024625	0.283465	0.08815	0.3024625	0.283465	0.088555
KCNJ16	0.09059	0.09059	0.353005	0.353005	0.09059	0.353005	0.3309125	0.09059	0.353005	0.088555
KCNJ2	0.09059	0.09059	0.26583	0.26583	0.09059	0.26583	0.266535	0.09059	0.26583	0.26085
KCNJ2-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.41523
KCNJ6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNJ8	0.52311	0.52311	0.7606725	0.7606725	0.52311	0.7606725	0.78607	0.52311	0.7606725	0.63418
KCNJ9	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK1	0.421605	0.421605	0.276035	0.276035	0.421605	0.276035	0.3309125	0.421605	0.276035	0.088555
KCNK10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK12	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK13	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.39896
KCNK15	0.09059	0.09059	0.31084	0.31084	0.09059	0.31084	0.08815	0.09059	0.31084	0.088555
KCNK16	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK17	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK3	0.09059	0.09059	0.2788725	0.2788725	0.09059	0.2788725	0.25466	0.09059	0.2788725	0.32614
KCNK4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK5	0.80862	0.80862	0.2483	0.2483	0.80862	0.2483	0.37281	0.80862	0.2483	0.24422
KCNK6	0.32795	0.32795	0.276035	0.276035	0.32795	0.276035	0.08815	0.32795	0.276035	0.27372
KCNK7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNK9	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNMA1	0.2671425	0.2671425	0.09435	0.09435	0.2671425	0.09435	0.351415	0.2671425	0.09435	0.289795
KCNMB1	0.236865	0.236865	0.30309	0.30309	0.236865	0.30309	0.5583	0.236865	0.30309	0.35668
KCNMB2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNMB3	0.27769	0.27769	0.364345	0.364345	0.27769	0.364345	0.3778025	0.27769	0.364345	0.34787
KCNMB4	0.48321	0.48321	0.36167	0.36167	0.48321	0.36167	0.43679	0.48321	0.36167	0.430705
KCNN1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNN2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNN3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.22441	0.09059	0.09435	0.088555
KCNN4	0.45213	0.45213	0.30972	0.30972	0.45213	0.30972	0.23267	0.45213	0.30972	0.5308425
KCNQ1	0.236865	0.236865	0.349385	0.349385	0.236865	0.349385	0.2283	0.236865	0.349385	0.2909
KCNQ1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNQ1DN	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNQ2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNQ3	0.09059	0.09059	0.39658	0.39658	0.09059	0.39658	0.08815	0.09059	0.39658	0.32898
KCNQ4	0.276905	0.276905	0.257735	0.257735	0.276905	0.257735	0.52271	0.276905	0.257735	0.28301
KCNQ5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNRG	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNS2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNS3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNT1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNT2	0.42606	0.42606	0.2483	0.2483	0.42606	0.2483	0.38041	0.42606	0.2483	0.25369
KCNU1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNV1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCNV2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCP	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.262385	0.09059	0.09435	0.29273
KCTD1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCTD10	0.93607	0.93607	0.90166	0.90166	0.93607	0.90166	0.92523	0.93607	0.90166	0.88556
KCTD11	0.4411075	0.4411075	0.418165	0.418165	0.4411075	0.418165	0.45074	0.4411075	0.418165	0.4852175
KCTD12	0.736935	0.736935	0.86697	0.86697	0.736935	0.86697	0.92221	0.736935	0.86697	0.862605
KCTD13	0.41403	0.41403	0.366865	0.366865	0.41403	0.366865	0.38408	0.41403	0.366865	0.45049
KCTD15	0.41876	0.41876	0.48196	0.48196	0.41876	0.48196	0.57653	0.41876	0.48196	0.40754
KCTD16	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCTD17	0.331495	0.331495	0.29762	0.29762	0.331495	0.29762	0.30251	0.331495	0.29762	0.314815
KCTD18	0.728585	0.728585	0.645775	0.645775	0.728585	0.645775	0.69468	0.728585	0.645775	0.592015
KCTD19	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCTD2	0.7269	0.7269	0.7033	0.7033	0.7269	0.7033	0.74827	0.7269	0.7033	0.66049
KCTD20	0.59024	0.59024	0.63164	0.63164	0.59024	0.63164	0.68466	0.59024	0.63164	0.639165
KCTD21	0.331495	0.331495	0.38472	0.38472	0.331495	0.38472	0.39793	0.331495	0.38472	0.37604
KCTD3	0.8825725	0.8825725	0.84082	0.84082	0.8825725	0.84082	0.86305	0.8825725	0.84082	0.789185
KCTD4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KCTD5	0.62449	0.62449	0.7096375	0.7096375	0.62449	0.7096375	0.61162	0.62449	0.7096375	0.71049
KCTD6	0.27593	0.27593	0.29148	0.29148	0.27593	0.29148	0.29907	0.27593	0.29148	0.27559
KCTD9	0.703615	0.703615	0.603065	0.603065	0.703615	0.603065	0.6677475	0.703615	0.603065	0.57173
KDELC1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KDELC2	0.339035	0.339035	0.37041	0.37041	0.339035	0.37041	0.493165	0.339035	0.37041	0.383825
KDELR1	0.70183	0.70183	0.603065	0.603065	0.70183	0.603065	0.58181	0.70183	0.603065	0.61405
KDELR2	0.7476	0.7476	0.7293675	0.7293675	0.7476	0.7293675	0.7824725	0.7476	0.7293675	0.7627
KDELR3	0.37281	0.37281	0.26457	0.26457	0.37281	0.26457	0.34484	0.37281	0.26457	0.37604
KDM1A	0.8825725	0.8825725	0.858315	0.858315	0.8825725	0.858315	0.84242	0.8825725	0.858315	0.83628
KDM1B	0.25613	0.25613	0.29148	0.29148	0.25613	0.29148	0.3036825	0.25613	0.29148	0.30143
KDM2A	0.772165	0.772165	0.7308	0.7308	0.772165	0.7308	0.74008	0.772165	0.7308	0.7627
KDM2B	0.595495	0.595495	0.566695	0.566695	0.595495	0.566695	0.6033325	0.595495	0.566695	0.708575
KDM3A	0.93481	0.93481	0.88439	0.88439	0.93481	0.88439	0.89659	0.93481	0.88439	0.87282
KDM3B	0.64512	0.64512	0.593115	0.593115	0.64512	0.593115	0.5944	0.64512	0.593115	0.55196
KDM4A	0.34538	0.34538	0.398105	0.398105	0.34538	0.398105	0.37559	0.34538	0.398105	0.35668
KDM4B	0.96299	0.96299	0.94123	0.94123	0.96299	0.94123	0.919545	0.96299	0.94123	0.91535
KDM4C	0.43185	0.43185	0.40835	0.40835	0.43185	0.40835	0.38684	0.43185	0.40835	0.368685
KDM4D	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
KDM5A	0.7476	0.7476	0.73222	0.73222	0.7476	0.73222	0.7639525	0.7476	0.73222	0.727135
KDM5B	0.694235	0.694235	0.584475	0.584475	0.694235	0.584475	0.5925	0.694235	0.584475	0.60357
KDM5C	0.75352	0.75352	0.67336	0.67336	0.75352	0.67336	0.61162	0.75352	0.67336	0.63418
KDM5D	0.09059	0.09059	0.83571	0.83571	0.09059	0.83571	0.83699	0.09059	0.83571	0.789185
KDM6A	0.795165	0.795165	0.71279	0.71279	0.795165	0.71279	0.705095	0.795165	0.71279	0.66817
KDM6B	0.79326	0.79326	0.70465	0.70465	0.79326	0.70465	0.724785	0.79326	0.70465	0.813795
KDM8	0.33264	0.33264	0.40498	0.40498	0.33264	0.40498	0.43179	0.33264	0.40498	0.389585
KDR	0.95723	0.95723	0.90973	0.90973	0.95723	0.90973	0.94612	0.95723	0.90973	0.91535
KDSR	0.8655975	0.8655975	0.82744	0.82744	0.8655975	0.82744	0.803885	0.8655975	0.82744	0.76737
