Sample1	Sample2	Sample3	Sample4	Sample5
KLHL7	0.41546	0.472995	0.4072775	0.54661	0.53559
KLHL8	0.42848	0.45448	0.3980625	0.43179	0.53383
KLHL9	0.44853	0.11846	0.381925	0.528945	0.63943
KLK1	0.11898	0.11846	0.12279	0.1376	0.11786
KLK10	0.11898	0.11846	0.12279	0.1376	0.11786
KLK11	0.11898	0.11846	0.12279	0.1376	0.11786
KLK12	0.11898	0.11846	0.12279	0.1376	0.11786
KLK13	0.11898	0.11846	0.12279	0.1376	0.11786
KLK14	0.11898	0.11846	0.12279	0.1376	0.11786
KLK15	0.11898	0.11846	0.12279	0.1376	0.11786
KLK2	0.11898	0.11846	0.12279	0.1376	0.11786
KLK3	0.11898	0.11846	0.12279	0.1376	0.11786
KLK4	0.11898	0.11846	0.12279	0.1376	0.11786
KLK5	0.11898	0.11846	0.12279	0.1376	0.11786
KLK6	0.11898	0.11846	0.12279	0.1376	0.11786
KLK7	0.11898	0.11846	0.12279	0.1376	0.11786
KLK8	0.11898	0.11846	0.12279	0.1376	0.11786
KLKB1	0.11898	0.11846	0.12279	0.1376	0.11786
KLLN	0.4533025	0.11846	0.3964025	0.46516	0.371495
KLRB1	0.34857	0.11846	0.50378	0.474265	0.11786
KLRC3	0.11898	0.11846	0.12279	0.1376	0.11786
KLRC4	0.11898	0.11846	0.12279	0.1376	0.11786
KLRD1	0.11898	0.11846	0.12279	0.1376	0.11786
KLRF1	0.11898	0.11846	0.12279	0.1376	0.11786
KLRG1	0.11898	0.11846	0.12279	0.1376	0.4154
KLRG2	0.11898	0.11846	0.12279	0.1376	0.11786
KMO	0.11898	0.11846	0.12279	0.1376	0.11786
KMT2A	0.687355	0.89956	0.661685	0.80093	0.88484
KMT2C	0.72458	0.90635	0.6646	0.87507	0.92499
KMT2D	0.72071	0.80732	0.700115	0.86786	0.807765
KMT2E	0.80276	0.94586	0.756215	0.92067	0.94918
KMT2E-AS1	0.82095	0.64149	0.8202	0.77392	0.60078
KNCN	0.11898	0.11846	0.12279	0.1376	0.11786
KNDC1	0.11898	0.11846	0.12279	0.1376	0.11786
KNG1	0.11898	0.11846	0.12279	0.1376	0.11786
KNOP1	0.45448	0.448785	0.6167475	0.367585	0.41721
KNSTRN	0.4457975	0.48985	0.49073	0.453005	0.4105025
KNTC1	0.7197425	0.88068	0.72637	0.667695	0.91902
KPNA1	0.54424	0.61777	0.4771375	0.591385	0.71508
KPNA2	0.8311	0.95772	0.91275	0.95157	0.8935
KPNA3	0.53316	0.75714	0.56191	0.71221	0.556
KPNA4	0.695915	0.71426	0.58994	0.7834	0.80628
KPNA5	0.71898	0.65666	0.56583	0.70236	0.77246
KPNA6	0.82419	0.82624	0.72484	0.88683	0.775365
KPNB1	0.90741	0.95508	0.89885	0.91501	0.95753
KPTN	0.45024	0.61127	0.4605475	0.37642	0.41021
KRAS	0.56559	0.62897	0.60383	0.71449	0.78143
KRBA1	0.11898	0.11846	0.33484	0.363855	0.11786
KRBA2	0.3192025	0.30984	0.34582	0.3741575	0.305525
KRBOX1	0.11898	0.11846	0.12279	0.1376	0.11786
KRBOX1-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
KRBOX4	0.54639	0.41962	0.49363	0.4154	0.4715
KRCC1	0.671765	0.61382	0.78493	0.4449075	0.61382
KREMEN1	0.44733	0.11846	0.12279	0.433595	0.11786
KREMEN2	0.11898	0.11846	0.12279	0.1376	0.11786
KRI1	0.7790275	0.75196	0.85671	0.5994	0.84114
KRIT1	0.52921	0.562245	0.53196	0.5024675	0.651295
KRR1	0.85197	0.89965	0.82618	0.86487	0.8909
KRT1	0.11898	0.11846	0.7965	0.1376	0.44761
KRT10	0.41011	0.40611	0.680825	0.55016	0.341265
KRT12	0.11898	0.11846	0.12279	0.1376	0.11786
KRT13	0.11898	0.11846	0.12279	0.1376	0.11786
KRT14	0.11898	0.11846	0.12279	0.1376	0.11786
KRT15	0.11898	0.11846	0.12279	0.1376	0.11786
KRT16	0.11898	0.11846	0.12279	0.1376	0.11786
KRT18	0.11898	0.11846	0.12279	0.1376	0.11786
KRT19	0.11898	0.11846	0.12279	0.1376	0.11786
KRT2	0.11898	0.11846	0.365505	0.1376	0.11786
KRT20	0.11898	0.11846	0.12279	0.1376	0.11786
KRT222	0.11898	0.11846	0.12279	0.1376	0.11786
KRT23	0.11898	0.11846	0.12279	0.1376	0.11786
KRT24	0.11898	0.11846	0.12279	0.1376	0.11786
KRT25	0.11898	0.11846	0.12279	0.1376	0.11786
KRT27	0.11898	0.11846	0.12279	0.1376	0.11786
KRT3	0.11898	0.11846	0.12279	0.1376	0.11786
KRT31	0.11898	0.11846	0.12279	0.1376	0.11786
KRT32	0.11898	0.11846	0.12279	0.1376	0.11786
KRT33A	0.11898	0.11846	0.12279	0.1376	0.11786
KRT33B	0.11898	0.11846	0.12279	0.1376	0.11786
KRT35	0.11898	0.11846	0.12279	0.1376	0.11786
KRT36	0.11898	0.11846	0.12279	0.1376	0.11786
KRT37	0.11898	0.11846	0.12279	0.1376	0.11786
KRT38	0.11898	0.11846	0.12279	0.1376	0.11786
KRT4	0.11898	0.11846	0.12279	0.1376	0.11786
KRT40	0.11898	0.11846	0.12279	0.1376	0.11786
KRT5	0.11898	0.11846	0.12279	0.1376	0.11786
KRT6A	0.11898	0.11846	0.12279	0.1376	0.11786
KRT6B	0.11898	0.11846	0.12279	0.1376	0.11786
KRT7	0.11898	0.11846	0.12279	0.1376	0.11786
KRT71	0.11898	0.11846	0.12279	0.1376	0.11786
KRT72	0.11898	0.11846	0.3409225	0.1376	0.554355
KRT73	0.11898	0.11846	0.3540275	0.1376	0.48244
KRT74	0.11898	0.11846	0.12279	0.1376	0.11786
KRT75	0.11898	0.11846	0.12279	0.1376	0.11786
KRT76	0.11898	0.11846	0.12279	0.1376	0.11786
KRT77	0.11898	0.11846	0.12279	0.1376	0.11786
KRT78	0.11898	0.11846	0.12279	0.1376	0.11786
KRT79	0.11898	0.11846	0.12279	0.1376	0.11786
KRT8	0.11898	0.11846	0.12279	0.1376	0.11786
KRT80	0.11898	0.11846	0.12279	0.1376	0.11786
KRT81	0.11898	0.11846	0.12279	0.1376	0.11786
KRT82	0.11898	0.11846	0.12279	0.1376	0.11786
KRT83	0.11898	0.11846	0.12279	0.1376	0.11786
KRT84	0.11898	0.11846	0.12279	0.1376	0.11786
KRT85	0.11898	0.11846	0.12279	0.1376	0.11786
KRT9	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP10-11	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP1-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP11-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP1-3	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP13-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP1-5	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP17-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP19-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP19-3	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP2-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP3-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP3-2	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP3-3	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-11	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-12	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-2	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-3	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-4	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-5	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-7	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-8	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP4-9	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP5-2	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP5-8	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP5-9	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP5-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP7-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP8-1	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP9-3	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP9-4	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP9-8	0.11898	0.11846	0.12279	0.1376	0.11786
KRTAP9-9	0.11898	0.11846	0.12279	0.1376	0.11786
KRTCAP2	0.11898	0.11846	0.12279	0.1376	0.11786
KRTCAP3	0.11898	0.43023	0.3456	0.4449925	0.11786
KRTDAP	0.11898	0.11846	0.12279	0.1376	0.11786
KSR1	0.11898	0.336515	0.12279	0.1376	0.11786
KSR2	0.11898	0.11846	0.12279	0.1376	0.11786
KTN1	0.56316	0.77793	0.558435	0.68497	0.8133525
KXD1	0.729425	0.64803	0.76632	0.72565	0.5925
KY	0.11898	0.11846	0.12279	0.1376	0.11786
KYNU	0.11898	0.11846	0.12279	0.1376	0.11786
L1CAM	0.11898	0.11846	0.12279	0.1376	0.11786
L1TD1	0.11898	0.97992	0.12279	0.1376	0.11786
L2HGDH	0.32887	0.38159	0.36467	0.1376	0.412025
L3HYPDH	0.31367	0.314215	0.34	0.1376	0.3171325
L3MBTL1	0.33385	0.370935	0.12279	0.1376	0.378945
L3MBTL2	0.57405	0.532835	0.67437	0.490825	0.54187
L3MBTL3	0.67421	0.11846	0.45463	0.46606	0.11786
L3MBTL4	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-358B7.3	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-380H5.4	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-380H5.5	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-381G6.1	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-395F10.1	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-395F10.2	0.11898	0.11846	0.12279	0.1376	0.11786
LA16c-83F12.6	0.11898	0.11846	0.12279	0.1376	0.11786
LACC1	0.11898	0.11846	0.12279	0.1376	0.11786
LACE1	0.11898	0.11846	0.12279	0.1376	0.11786
LACRT	0.11898	0.11846	0.12279	0.1376	0.11786
LACTB	0.3668125	0.41097	0.44295	0.56273	0.11786
LACTB2	0.45383	0.11846	0.361145	0.1376	0.11786
LAD1	0.11898	0.11846	0.12279	0.1376	0.11786
LAG3	0.38428	0.11846	0.352145	0.48221	0.11786
LAGE3	0.73952	0.7308	0.82804	0.59021	0.51962
LAIR1	0.93849	0.719255	0.87919	0.63382	0.85671
LAIR2	0.3649025	0.11846	0.12279	0.1376	0.3958625
LALBA	0.11898	0.11846	0.12279	0.1376	0.11786
LAMA1	0.11898	0.11846	0.12279	0.1376	0.11786
LAMA2	0.11898	0.11846	0.12279	0.1376	0.11786
LAMA3	0.11898	0.11846	0.12279	0.1376	0.11786
LAMA4	0.11898	0.11846	0.12279	0.1376	0.11786
LAMA5	0.11898	0.11846	0.12279	0.1376	0.11786
LAMB1	0.11898	0.11846	0.12279	0.1376	0.313045
LAMB2	0.11898	0.11846	0.12279	0.1376	0.11786
LAMB3	0.11898	0.11846	0.12279	0.1376	0.11786
LAMB4	0.11898	0.11846	0.12279	0.1376	0.11786
LAMC1	0.11898	0.11846	0.12279	0.1376	0.11786
LAMC2	0.11898	0.11846	0.12279	0.1376	0.11786
LAMC3	0.11898	0.11846	0.12279	0.1376	0.11786
LAMP1	0.839475	0.76582	0.88402	0.865325	0.56343
LAMP2	0.829225	0.77558	0.69524	0.745815	0.855715
LAMP3	0.11898	0.34013	0.12279	0.41151	0.11786
LAMP5	0.11898	0.11846	0.12279	0.1376	0.11786
LAMTOR1	0.82787	0.58269	0.795825	0.63545	0.45503
LAMTOR2	0.792585	0.65696	0.85472	0.66529	0.49129
LAMTOR3	0.664905	0.563795	0.5320825	0.56613	0.6264
LAMTOR4	0.85988	0.625365	0.77679	0.63287	0.709035
LAMTOR5	0.795825	0.76644	0.8229	0.87981	0.605555
LAMTOR5-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LANCL1	0.83437	0.61742	0.74167	0.606515	0.745815
LANCL2	0.55507	0.58908	0.521365	0.694435	0.50803
LANCL3	0.11898	0.11846	0.12279	0.1376	0.11786
LAP3	0.745545	0.6084075	0.72062	0.67741	0.567915
LAPTM4A	0.85662	0.90436	0.85304	0.93972	0.78007
LAPTM4B	0.479375	0.11846	0.12279	0.38894	0.11786
LAPTM5	0.95704	0.937	0.97534	0.98014	0.86748
LARGE	0.11898	0.11846	0.12279	0.1376	0.11786
LARGE-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LARP1	0.898805	0.906655	0.91304	0.88673	0.89604
LARP1B	0.36983	0.599	0.46716	0.56491	0.61812
LARP4	0.6312775	0.75611	0.6102875	0.655435	0.76463
LARP4B	0.55689	0.57987	0.70937	0.51695	0.693305
LARP6	0.11898	0.11846	0.12279	0.1376	0.11786
LARP7	0.65067	0.69012	0.69461	0.62332	0.72265
LARS	0.73553	0.66874	0.7431125	0.526345	0.82719
LARS2	0.703335	0.64008	0.695385	0.5608	0.660265
LAS1L	0.72829	0.719805	0.783735	0.647765	0.60581
LASP1	0.9239	0.886625	0.92947	0.93318	0.82844
LAT	0.11898	0.42047	0.396095	0.48173	0.11786
LAT2	0.87873	0.41803	0.359615	0.1376	0.682105
LATS1	0.53961	0.70175	0.481055	0.70824	0.82935
LATS2	0.37281	0.3038775	0.12279	0.1376	0.11786
LAX1	0.87815	0.66551	0.7309475	0.70529	0.80082
LAYN	0.11898	0.11846	0.12279	0.1376	0.11786
LBH	0.88641	0.78395	0.93659	0.8918	0.73138
LBP	0.11898	0.11846	0.12279	0.1376	0.11786
LBR	0.86795	0.97299	0.927065	0.91981	0.96487
LBX1	0.11898	0.11846	0.12279	0.1376	0.11786
LBX1-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LBX2-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LCA5	0.11898	0.11846	0.12279	0.1376	0.11786
LCA5L	0.11898	0.11846	0.12279	0.1376	0.11786
LCAT	0.11898	0.31833	0.345325	0.1376	0.11786
LCE1B	0.11898	0.11846	0.12279	0.1376	0.11786
LCE1E	0.11898	0.11846	0.12279	0.1376	0.11786
LCE2B	0.11898	0.11846	0.12279	0.1376	0.11786
LCE3D	0.11898	0.11846	0.12279	0.1376	0.11786
LCK	0.98328	0.97372	0.99213	0.98582	0.98308
LCLAT1	0.47645	0.41403	0.515995	0.45539	0.427085
LCMT1	0.64867	0.667145	0.683245	0.757265	0.46731
LCMT2	0.55336	0.422275	0.449525	0.4516375	0.471085
LCN1	0.11898	0.11846	0.12279	0.1376	0.11786
LCN10	0.11898	0.11846	0.12279	0.1376	0.11786
LCN12	0.11898	0.11846	0.12279	0.1376	0.11786
LCN15	0.11898	0.11846	0.12279	0.1376	0.11786
LCN2	0.11898	0.36615	0.12279	0.1376	0.11786
LCN6	0.11898	0.11846	0.12279	0.1376	0.11786
LCN8	0.11898	0.11846	0.12279	0.1376	0.11786
LCNL1	0.11898	0.11846	0.12279	0.1376	0.11786
LCOR	0.46761	0.5021075	0.46751	0.6472	0.76788
LCORL	0.34351	0.466745	0.325185	0.1376	0.5115925
LCP1	0.9848	0.97844	0.97792	0.96588	0.9861
LCP2	0.768075	0.744045	0.803885	0.67336	0.83307
LCT	0.3532175	0.34878	0.331795	0.1376	0.38684
LCTL	0.11898	0.11846	0.12279	0.1376	0.11786
LDB1	0.90716	0.94612	0.91693	0.87408	0.89927
LDB2	0.11898	0.11846	0.12279	0.1376	0.11786
LDB3	0.11898	0.11846	0.12279	0.1376	0.11786
LDHA	0.95851	0.9591	0.954725	0.96425	0.95167
LDHAL6A	0.11898	0.11846	0.12279	0.1376	0.11786
LDHAL6B	0.11898	0.11846	0.12279	0.1376	0.11786
LDHB	0.96237	0.98256	0.9794	0.98287	0.98109
LDHC	0.11898	0.11846	0.12279	0.1376	0.11786
LDHD	0.11898	0.11846	0.12279	0.1376	0.11786
LDLR	0.7677	0.9726	0.84124	0.96902	0.94155
LDLRAD3	0.11898	0.11846	0.12279	0.1376	0.11786
LDLRAD4	0.76979	0.56316	0.74388	0.83226	0.83978
LDLRAD4-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LDLRAP1	0.11898	0.32562	0.3959575	0.1376	0.11786
LDOC1	0.11898	0.11846	0.12279	0.1376	0.11786
LDOC1L	0.95236	0.90474	0.88205	0.95968	0.917135
LEAP2	0.11898	0.31881	0.12279	0.1376	0.380815
LECT1	0.11898	0.11846	0.12279	0.1376	0.11786
LECT2	0.11898	0.11846	0.12279	0.1376	0.11786
LEF1	0.98002	0.96375	0.95364	0.9193	0.97865
LEF1-AS1	0.40332	0.3248875	0.36861	0.40057	0.49345
LEFTY1	0.11898	0.11846	0.12279	0.1376	0.11786
LEKR1	0.11898	0.11846	0.12279	0.1376	0.11786
LELP1	0.11898	0.11846	0.12279	0.1376	0.11786
LEMD1	0.11898	0.11846	0.12279	0.1376	0.11786
LEMD1-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LEMD2	0.68177	0.70422	0.79512	0.73157	0.6367
LEMD3	0.76943	0.79271	0.68578	0.8044	0.82233
LENEP	0.11898	0.11846	0.12279	0.1376	0.11786
LENG1	0.62901	0.40576	0.552015	0.559145	0.3741575
LENG8	0.8645	0.9454	0.87095	0.89447	0.95333
LENG9	0.346785	0.11846	0.12279	0.438645	0.11786
LEO1	0.601215	0.627685	0.55992	0.585455	0.60961
LEP	0.11898	0.11846	0.12279	0.1376	0.11786
LEPR	0.11898	0.11846	0.12279	0.1376	0.11786
LEPRE1	0.512695	0.578915	0.58815	0.607705	0.55124
LEPREL1	0.11898	0.11846	0.12279	0.1376	0.11786
LEPREL4	0.11898	0.11846	0.12279	0.1376	0.11786
LEPROT	0.647235	0.520675	0.35907	0.1376	0.45493
LEPROTL1	0.676795	0.57877	0.5332	0.609515	0.74982
LETM1	0.88528	0.8872	0.86849	0.94172	0.796805
LETM2	0.348055	0.310715	0.12279	0.3752	0.353165
LETMD1	0.79126	0.729425	0.76922	0.78493	0.72605
LFNG	0.304855	0.11846	0.3637	0.1376	0.11786
LGALS1	0.74077	0.8001	0.89965	0.8615	0.56998
LGALS12	0.11898	0.11846	0.12279	0.1376	0.11786
LGALS13	0.11898	0.11846	0.12279	0.1376	0.11786
LGALS14	0.11898	0.11846	0.12279	0.1376	0.11786
LGALS2	0.36244	0.50407	0.42794	0.1376	0.11786
LGALS3	0.392755	0.41565	0.447505	0.1376	0.11786
LGALS3BP	0.96436	0.860525	0.94164	0.89956	0.74482
LGALS4	0.11898	0.11846	0.12279	0.1376	0.11786
LGALS8	0.591115	0.638905	0.5447	0.65603	0.54609
LGALS8-AS1	0.35501	0.11846	0.3168125	0.1376	0.34059
LGALS9	0.613705	0.4677475	0.60405	0.60619	0.412295
LGALSL	0.11898	0.11846	0.12279	0.1376	0.11786
LGI1	0.11898	0.11846	0.12279	0.1376	0.11786
LGI2	0.11898	0.11846	0.12279	0.1376	0.11786
LGI3	0.11898	0.11846	0.12279	0.1376	0.11786
LGI4	0.11898	0.11846	0.12279	0.1376	0.11786
LGMN	0.73861	0.11846	0.54367	0.528945	0.11786
LGR4	0.11898	0.11846	0.12279	0.1376	0.11786
LGR5	0.11898	0.11846	0.12279	0.1376	0.11786
LGR6	0.11898	0.11846	0.12279	0.1376	0.11786
LGSN	0.11898	0.11846	0.12279	0.1376	0.11786
LHCGR	0.11898	0.11846	0.12279	0.1376	0.11786
LHFP	0.11898	0.11846	0.12279	0.1376	0.11786
LHFPL1	0.11898	0.11846	0.322795	0.1376	0.11786
LHFPL2	0.11898	0.11846	0.12279	0.1376	0.11786
LHFPL3	0.11898	0.11846	0.12279	0.1376	0.11786
LHFPL3-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
LHFPL4	0.11898	0.11846	0.12279	0.1376	0.11786
LHFPL5	0.11898	0.11846	0.12279	0.1376	0.11786
LHPP	0.4560175	0.41601	0.402645	0.1376	0.32188
LHX1	0.11898	0.11846	0.12279	0.1376	0.11786
LHX2	0.11898	0.11846	0.12279	0.1376	0.11786
LHX3	0.11898	0.11846	0.12279	0.1376	0.311925
LHX4	0.11898	0.11846	0.12279	0.1376	0.11786
LHX5	0.11898	0.11846	0.12279	0.1376	0.11786
LHX6	0.11898	0.11846	0.12279	0.1376	0.11786
LHX8	0.11898	0.11846	0.12279	0.1376	0.11786
LHX9	0.11898	0.11846	0.12279	0.1376	0.11786
LIAS	0.40873	0.36598	0.438645	0.43194	0.396235
LIF	0.11898	0.11846	0.12279	0.1376	0.11786
LIFR	0.11898	0.11846	0.12279	0.1376	0.11786
LIG1	0.79663	0.9195	0.86273	0.77369	0.87873
LIG3	0.64362	0.577635	0.63898	0.54983	0.53059
LIG4	0.85734	0.624965	0.48985	0.76849	0.79161
LILRA1	0.11898	0.11846	0.3240475	0.1376	0.11786
LILRA2	0.381765	0.337005	0.355605	0.1376	0.11786
LILRA3	0.11898	0.11846	0.49478	0.1376	0.11786
LILRA4	0.11898	0.11846	0.12279	0.1376	0.11786
LILRA5	0.4652	0.51369	0.60318	0.1376	0.11786
LILRA6	0.11898	0.3038775	0.12279	0.1376	0.11786
LILRB1	0.11898	0.11846	0.12279	0.1376	0.11786
LILRB2	0.11898	0.341265	0.37032	0.1376	0.11786
LILRB3	0.11898	0.11846	0.12279	0.1376	0.11786
LILRB4	0.11898	0.11846	0.12279	0.1376	0.11786
LILRB5	0.11898	0.11846	0.12279	0.1376	0.11786
LIM2	0.11898	0.11846	0.12279	0.1376	0.11786
LIMA1	0.3745775	0.38002	0.37378	0.35974	0.64381
LIMCH1	0.11898	0.11846	0.12279	0.1376	0.11786
LIMD1	0.60235	0.58257	0.60376	0.369415	0.592015
LIMD1-AS1	0.44405	0.37976	0.36752	0.56697	0.53573
LIMD2	0.92198	0.72346	0.89798	0.93137	0.80118
LIME1	0.11898	0.322795	0.3168125	0.36615	0.43037
LIMK1	0.534335	0.47465	0.4686025	0.48974	0.32437
LIMK2	0.77322	0.75798	0.65819	0.601215	0.668915
LIMS1	0.536225	0.4705475	0.60933	0.51656	0.5362825
LIMS2	0.3319675	0.57101	0.12279	0.1376	0.381925
LIN28A	0.11898	0.11846	0.12279	0.1376	0.11786
LIN28B	0.11898	0.466255	0.12279	0.1376	0.11786
LIN37	0.11898	0.11846	0.12279	0.1376	0.338895
LIN52	0.54822	0.5175	0.38834	0.42021	0.57661
LIN54	0.62174	0.78888	0.49598	0.60272	0.73226
LIN7A	0.11898	0.11846	0.12279	0.1376	0.11786
LIN7B	0.32217	0.11846	0.320695	0.1376	0.11786
LIN7C	0.751235	0.73857	0.664905	0.70945	0.820905
LIN9	0.4840125	0.6029	0.451305	0.42633	0.44235
LINC00028	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00029	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00032	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00051	0.421255	0.11846	0.388085	0.1376	0.11786
LINC00052	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00086	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00092	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00094	0.493795	0.43434	0.4364	0.35974	0.11786
LINC00102	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00112	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00113	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00115	0.3192025	0.11846	0.12279	0.434	0.347325
LINC00116	0.4595225	0.30984	0.59298	0.1376	0.11786
LINC00158	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00161	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00162	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00163	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00167	0.4046125	0.11846	0.354935	0.4178	0.32112
LINC00173	0.33589	0.11846	0.3168125	0.1376	0.365935
LINC00174	0.304855	0.11846	0.12279	0.1376	0.11786
LINC00176	0.11898	0.31833	0.12279	0.1376	0.320035
LINC00184	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00189	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00202-1	0.11898	0.11846	0.12279	0.1376	0.31508
LINC00202-2	0.11898	0.91656	0.12279	0.1376	0.65603
LINC00208	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00210	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00221	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00226	0.67755	0.3196225	0.47293	0.684185	0.372245
LINC00238	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00240	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00242	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00261	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00263	0.368345	0.11846	0.3456	0.445495	0.3463075
LINC00266-1	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00269	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00271	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00276	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00277	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00280	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00284	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00290	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00293	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00299	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00301	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00302	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00304	0.11898	0.11846	0.12279	0.57052	0.11786
LINC00305	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00307	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00308	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00309	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00310	0.11898	0.11846	0.12279	0.1376	0.54629
LINC00311	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00312	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00313	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00314	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00315	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00317	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00319	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00320	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00323	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00324	0.5031	0.55736	0.55574	0.74689	0.5613
LINC00326	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00327	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00330	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00334	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00337	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00339	0.83699	0.51057	0.62174	0.58683	0.440325
LINC00342	0.503	0.82179	0.58867	0.534775	0.892195
LINC00343	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00347	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00348	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00354	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00355	0.11898	0.11846	0.12279	0.1376	0.11786
LINC00358	0.11898	0.11846	0.12279	0.1376	0.11786
